road_id,subdistrict_id,road_disruption_probability_0_1,confidence_class,top_risk_reason,source_name,source_timestamp,assumptions,osm_name,osm_highway,road_class,bridge_flag,subdistrict_name,processing_scope,closure_status
87471459,TH570901,0.14,low,Highest road-risk driver is surrounding inundation.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",เหมืองแดงใต้ ซอย4,residential,residential,False,Mae Sai,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
87471460,TH570901,0.14,low,Highest road-risk driver is surrounding inundation.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",เหมืองแดง ซอย10,residential,residential,False,Mae Sai,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
87471461,TH570901,0.14,low,Highest road-risk driver is surrounding inundation.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,residential,residential,False,Mae Sai,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
87471462,TH570901,0.14,low,Highest road-risk driver is surrounding inundation.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,residential,residential,False,Mae Sai,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
87471463,TH570901,0.14,low,Highest road-risk driver is surrounding inundation.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",ถนนไม้ลุงขน,unclassified,unclassified,False,Mae Sai,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
87471464,TH570901,0.14,low,Highest road-risk driver is surrounding inundation.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,residential,residential,False,Mae Sai,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
87471465,TH570901,0.14,low,Highest road-risk driver is surrounding inundation.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,residential,residential,False,Mae Sai,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
87471466,TH570906,0.135,low,Highest road-risk driver is surrounding inundation.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,residential,residential,False,Wiang Phang Kham,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
93014940,TH570906,0.135,low,Highest road-risk driver is surrounding inundation.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",ซอยพิทักษ์ 4,residential,residential,False,Wiang Phang Kham,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
93014941,TH570906,0.135,low,Highest road-risk driver is surrounding inundation.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",ถนน ณ ป้อมเพชร,residential,residential,False,Wiang Phang Kham,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
93014942,TH570906,0.135,low,Highest road-risk driver is surrounding inundation.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",ซอยพิทักษ์ 4/5,residential,residential,False,Wiang Phang Kham,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
93014943,TH570906,0.135,low,Highest road-risk driver is surrounding inundation.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,residential,residential,False,Wiang Phang Kham,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
93014944,TH570906,0.135,low,Highest road-risk driver is surrounding inundation.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,residential,residential,False,Wiang Phang Kham,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
93014945,TH570906,0.135,low,Highest road-risk driver is surrounding inundation.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",ซอยพิทักษ์ 5,residential,residential,False,Wiang Phang Kham,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
93014946,TH570906,0.135,low,Highest road-risk driver is surrounding inundation.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,residential,residential,False,Wiang Phang Kham,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
93014947,TH570906,0.135,low,Highest road-risk driver is surrounding inundation.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,residential,residential,False,Wiang Phang Kham,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
93014948,TH570906,0.135,low,Highest road-risk driver is surrounding inundation.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",เทศบาล13/5,residential,residential,False,Wiang Phang Kham,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
93014950,TH570906,0.135,low,Highest road-risk driver is surrounding inundation.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,residential,residential,False,Wiang Phang Kham,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
93014951,TH570906,0.135,low,Highest road-risk driver is surrounding inundation.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,residential,residential,False,Wiang Phang Kham,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
93014952,TH570906,0.135,low,Highest road-risk driver is surrounding inundation.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,residential,residential,False,Wiang Phang Kham,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
93014953,TH570906,0.135,low,Highest road-risk driver is surrounding inundation.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,residential,residential,False,Wiang Phang Kham,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
93014954,TH570906,0.135,low,Highest road-risk driver is surrounding inundation.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",ซอยพิทักษ์ 6,residential,residential,False,Wiang Phang Kham,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
93014955,TH570906,0.135,low,Highest road-risk driver is surrounding inundation.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",ซอยเทศบาล 17/3,residential,residential,False,Wiang Phang Kham,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
93014956,TH570906,0.135,low,Highest road-risk driver is surrounding inundation.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",ถนนเทศบาล 9,residential,residential,False,Wiang Phang Kham,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
93014957,TH570906,0.135,low,Highest road-risk driver is surrounding inundation.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,service,local,False,Wiang Phang Kham,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
93014958,TH570906,0.135,low,Highest road-risk driver is surrounding inundation.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,residential,residential,False,Wiang Phang Kham,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
93014959,TH570906,0.135,low,Highest road-risk driver is surrounding inundation.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,service,local,False,Wiang Phang Kham,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
93014960,TH570906,0.135,low,Highest road-risk driver is surrounding inundation.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,residential,residential,False,Wiang Phang Kham,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
93014961,TH570906,0.135,low,Highest road-risk driver is surrounding inundation.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,residential,residential,False,Wiang Phang Kham,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
93014962,TH570906,0.135,low,Highest road-risk driver is surrounding inundation.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",ถนนดอยงาม,residential,residential,False,Wiang Phang Kham,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
93014963,TH570906,0.135,low,Highest road-risk driver is surrounding inundation.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,residential,residential,False,Wiang Phang Kham,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
93014964,TH570906,0.135,low,Highest road-risk driver is surrounding inundation.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,residential,residential,False,Wiang Phang Kham,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
93014966,TH570906,0.135,low,Highest road-risk driver is surrounding inundation.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",ถนนเทศบาล 17,residential,residential,False,Wiang Phang Kham,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
93014967,TH570906,0.135,low,Highest road-risk driver is surrounding inundation.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,residential,residential,False,Wiang Phang Kham,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
93014968,TH570906,0.135,low,Highest road-risk driver is surrounding inundation.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,residential,residential,False,Wiang Phang Kham,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
93014969,TH570906,0.135,low,Highest road-risk driver is surrounding inundation.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,residential,residential,False,Wiang Phang Kham,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
93014970,TH570906,0.135,low,Highest road-risk driver is surrounding inundation.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,residential,residential,False,Wiang Phang Kham,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
93014971,TH570906,0.135,low,Highest road-risk driver is surrounding inundation.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,residential,residential,False,Wiang Phang Kham,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
93014972,TH570906,0.135,low,Highest road-risk driver is surrounding inundation.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,residential,residential,False,Wiang Phang Kham,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
93014973,TH570906,0.135,low,Highest road-risk driver is surrounding inundation.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",เทศบาล13/4,residential,residential,False,Wiang Phang Kham,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
93014974,TH570906,0.135,low,Highest road-risk driver is surrounding inundation.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,service,local,False,Wiang Phang Kham,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
93014975,TH570906,0.135,low,Highest road-risk driver is surrounding inundation.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,residential,residential,False,Wiang Phang Kham,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
93014976,TH570906,0.135,low,Highest road-risk driver is surrounding inundation.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",ซอยเทศบาล 17/1,residential,residential,False,Wiang Phang Kham,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
93014978,TH570906,0.135,low,Highest road-risk driver is surrounding inundation.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,residential,residential,False,Wiang Phang Kham,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
93014979,TH570906,0.135,low,Highest road-risk driver is surrounding inundation.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,residential,residential,False,Wiang Phang Kham,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
93014980,TH570906,0.135,low,Highest road-risk driver is surrounding inundation.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,residential,residential,False,Wiang Phang Kham,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
93014981,TH570906,0.135,low,Highest road-risk driver is surrounding inundation.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",ซอย3 ถนนเทศบาล13,residential,residential,False,Wiang Phang Kham,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
93014982,TH570906,0.135,low,Highest road-risk driver is surrounding inundation.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,residential,residential,False,Wiang Phang Kham,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
93014983,TH570906,0.135,low,Highest road-risk driver is surrounding inundation.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,residential,residential,False,Wiang Phang Kham,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
93014984,TH570906,0.135,low,Highest road-risk driver is surrounding inundation.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,residential,residential,False,Wiang Phang Kham,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
93014985,TH570906,0.135,low,Highest road-risk driver is surrounding inundation.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,residential,residential,False,Wiang Phang Kham,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
93014986,TH570906,0.135,low,Highest road-risk driver is surrounding inundation.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,unclassified,unclassified,False,Wiang Phang Kham,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
93014987,TH570906,0.135,low,Highest road-risk driver is surrounding inundation.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,residential,residential,False,Wiang Phang Kham,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
93014989,TH570906,0.135,low,Highest road-risk driver is surrounding inundation.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,residential,residential,False,Wiang Phang Kham,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
93014990,TH570906,0.135,low,Highest road-risk driver is surrounding inundation.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,residential,residential,False,Wiang Phang Kham,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
93014991,TH570906,0.135,low,Highest road-risk driver is surrounding inundation.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,residential,residential,False,Wiang Phang Kham,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
93014992,TH570906,0.135,low,Highest road-risk driver is surrounding inundation.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,residential,residential,False,Wiang Phang Kham,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
93015402,TH570901,0.14,low,Highest road-risk driver is surrounding inundation.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,residential,residential,False,Mae Sai,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
93015403,TH570901,0.14,low,Highest road-risk driver is surrounding inundation.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,residential,residential,False,Mae Sai,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
93015405,TH570906,0.135,low,Highest road-risk driver is surrounding inundation.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,residential,residential,False,Wiang Phang Kham,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
93015406,TH570901,0.14,low,Highest road-risk driver is surrounding inundation.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,residential,residential,False,Mae Sai,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
93015407,TH570901,0.14,low,Highest road-risk driver is surrounding inundation.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,residential,residential,False,Mae Sai,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
93015408,TH570901,0.14,low,Highest road-risk driver is surrounding inundation.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",เกาะทราย ซอย 10,residential,residential,False,Mae Sai,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
93015409,TH570901,0.14,low,Highest road-risk driver is surrounding inundation.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,residential,residential,False,Mae Sai,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
93015410,TH570901,0.14,low,Highest road-risk driver is surrounding inundation.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,residential,residential,False,Mae Sai,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
93015411,TH570901,0.14,low,Highest road-risk driver is surrounding inundation.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,residential,residential,False,Mae Sai,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
93015412,TH570901,0.14,low,Highest road-risk driver is surrounding inundation.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,service,local,False,Mae Sai,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
93015413,TH570906,0.135,low,Highest road-risk driver is surrounding inundation.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,residential,residential,False,Wiang Phang Kham,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
93015414,TH570901,0.14,low,Highest road-risk driver is surrounding inundation.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,residential,residential,False,Mae Sai,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
